date,hour,time,purchase bid,sell bid,mcv,fsv,mcp,Weighted MCP (Rs/MWh)
05-12-2021,19,18:45 - 19:00,10160.9,10436,7769.8,7769.8,4689.11,4689.11
05-12-2021,20,19:00 - 19:15,9316.7,10404.1,7997.3,7997.3,3979.98,3979.98
05-12-2021,20,19:15 - 19:30,8944.2,10446.4,7835.89,7835.89,3800.88,3800.88
05-12-2021,20,19:30 - 19:45,8642.7,10060,7623,7623,3980.12,3980.12
05-12-2021,20,19:45 - 20:00,8156.2,10026.8,7404.8,7404.8,3600.17,3600.17
05-12-2021,21,20:00 - 20:15,7630.5,10311.7,7069.9,7069.9,3470.12,3470.12
05-12-2021,21,20:15 - 20:30,7676.5,10511.4,7115.9,7115.9,3462.9,3462.9
05-12-2021,21,20:30 - 20:45,7509.5,10629.5,7099.6,7099.6,3298.95,3298.95
05-12-2021,21,20:45 - 21:00,7438.1,11090.9,7041.5,7041.5,3199.49,3199.49
05-12-2021,22,21:00 - 21:15,7322.1,11456.9,6729.7,6729.7,3043.14,3043.14
05-12-2021,22,21:15 - 21:30,7231.9,11894,6667.69,6667.69,3000.61,3000.61
05-12-2021,22,21:30 - 21:45,7081.4,12319,6646.5,6646.5,2882.04,2882.04
05-12-2021,22,21:45 - 22:00,6833.7,12866.9,6451.1,6451.1,2752.71,2752.71
05-12-2021,23,22:00 - 22:15,6724,13705.6,5953.6,5953.6,2200.54,2200.54
05-12-2021,23,22:15 - 22:30,6657.7,14144.6,5934.3,5934.3,2321.58,2321.58
05-12-2021,23,22:30 - 22:45,6225.2,13985.4,5615,5615,2187.47,2187.47
05-12-2021,23,22:45 - 23:00,6172,14582.7,5598.3,5598.3,2100.5,2100.5
05-12-2021,24,23:00 - 23:15,6095.1,15409.4,5670.44,5670.44,2000.26,2000.26
05-12-2021,24,23:15 - 23:30,6017.7,15838,5618.1,5618.1,1999.71,1999.71
05-12-2021,24,23:30 - 23:45,5941.2,16064.8,5541.3,5541.3,1999.7,1999.7
05-12-2021,24,23:45 - 24:00,5875.2,16388.8,5475.3,5475.3,1999.4,1999.4
06-12-2021,1,00:00 - 00:15,7735.2,14019.9,6927.92,6927.92,1999.77,1999.77
06-12-2021,1,00:15 - 00:30,7702,14816.5,6894.74,6894.74,1999.59,1999.59
06-12-2021,1,00:30 - 00:45,7722.2,15248.7,6778.06,6778.06,1999.43,1999.43
06-12-2021,1,00:45 - 01:00,7716.4,15592.7,6772.27,6772.27,1999.3,1999.3
06-12-2021,2,01:00 - 01:15,7725.2,16335.7,6788.28,6788.28,1999.21,1999.21
06-12-2021,2,01:15 - 01:30,7621.9,17200.6,6685,6685,1989.99,1989.99
06-12-2021,2,01:30 - 01:45,7743,17417.6,6606.2,6606.2,1989.88,1989.88
06-12-2021,2,01:45 - 02:00,7698.3,17480.5,6561.5,6561.5,1989.51,1989.51
06-12-2021,3,02:00 - 02:15,7728,17528.3,6584.6,6584.6,1989.11,1989.11
06-12-2021,3,02:15 - 02:30,7692.3,17690.2,6548.9,6548.9,1986.13,1986.13
06-12-2021,3,02:30 - 02:45,7688.2,17825.2,6593.1,6593.1,1875.53,1875.53
06-12-2021,3,02:45 - 03:00,7566,17819.1,6513.7,6513.7,1799.25,1799.25
06-12-2021,4,03:00 - 03:15,7606.5,17931.1,6571.6,6571.6,1724.76,1724.76
06-12-2021,4,03:15 - 03:30,7617.5,17951.1,6581.2,6581.2,1750.45,1750.45
06-12-2021,4,03:30 - 03:45,7631.8,18103.1,6597,6597,1724.5,1724.5
06-12-2021,4,03:45 - 04:00,7578.2,18192.1,6566.2,6566.2,1663.9,1663.9
06-12-2021,5,04:00 - 04:15,7732.4,18612.1,6706.5,6706.5,1663.99,1663.99
06-12-2021,5,04:15 - 04:30,7970.5,17437,6827.7,6827.7,1989.65,1989.65
06-12-2021,5,04:30 - 04:45,8158.5,17030.1,7215.87,7215.87,1999.26,1999.26
06-12-2021,5,04:45 - 05:00,8150.6,16206.9,7207.96,7207.96,1999.38,1999.38
06-12-2021,6,05:00 - 05:15,8059.9,14909.9,7052.7,7052.7,2151.28,2151.28
06-12-2021,6,05:15 - 05:30,8038.1,13360.2,6702.6,6702.6,2300.31,2300.31
06-12-2021,6,05:30 - 05:45,8029.9,11425.6,6628.8,6628.8,2555.58,2555.58
06-12-2021,6,05:45 - 06:00,8177.1,11000.4,6879.9,6879.9,2500.13,2500.13
06-12-2021,7,06:00 - 06:15,8851.2,9879.7,7761.7,7761.7,3199.83,3199.83
06-12-2021,7,06:15 - 06:30,8998,9635.1,7830.7,7830.7,3390.3,3390.3
06-12-2021,7,06:30 - 06:45,9953.1,9995.1,8269.8,8269.8,3643.23,3643.23
06-12-2021,7,06:45 - 07:00,11185.8,10128.4,8892.46,8892.46,4000.75,4000.75
06-12-2021,8,07:00 - 07:15,12035.5,9770,9111.3,9111.3,5389.59,5389.59
06-12-2021,8,07:15 - 07:30,13045.4,10252.4,9668.36,9668.36,5502.86,5502.86
06-12-2021,8,07:30 - 07:45,13470.6,10390.6,9826.56,9826.56,5502.87,5502.87
