Date ,Hour,          Time ,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) ,Weighted MCP (Rs/MWh)
17-11-2021,16,15:00 - 15:15,8294.80,10863.10,7519.50,7519.50,2695.36,2695.36
17-11-2021,16,15:15 - 15:30,8634.60,10703.20,7627.60,7627.60,2968.43,2968.43
17-11-2021,16,15:30 - 15:45,9317.50,10091.10,7602.39,7602.39,3199.01,3199.01
17-11-2021,16,15:45 - 16:00,9762.40,10159.10,8014.30,8014.30,3200.24,3200.24
17-11-2021,17,16:00 - 16:15,10519.50,10269.00,8421.04,8421.04,3400.32,3400.32
17-11-2021,17,16:15 - 16:30,10605.90,10286.30,8538.45,8538.45,3500.45,3500.45
17-11-2021,17,16:30 - 16:45,10579.20,9703.80,8145.19,8145.19,3750.40,3750.40
17-11-2021,17,16:45 - 17:00,11402.70,9140.90,7982.30,7982.30,5003.53,5003.53
17-11-2021,18,17:00 - 17:15,11176.30,8835.40,7912.89,7912.89,4500.78,4500.78
17-11-2021,18,17:15 - 17:30,11584.20,8556.70,7714.20,7714.20,5300.18,5300.18
17-11-2021,18,17:30 - 17:45,11567.70,8439.90,7889.20,7889.20,7000.07,7000.07
17-11-2021,18,17:45 - 18:00,12274.80,8176.30,7695.90,7695.90,9909.75,9909.75
17-11-2021,19,18:00 - 18:15,12329.10,8342.00,7795.00,7795.00,6925.00,6925.00
17-11-2021,19,18:15 - 18:30,12674.50,8320.10,7793.10,7793.10,7500.72,7500.72
17-11-2021,19,18:30 - 18:45,12325.50,8305.60,7663.89,7663.89,6690.41,6690.41
17-11-2021,19,18:45 - 19:00,11578.40,8384.00,7582.80,7582.80,5002.84,5002.84
17-11-2021,20,19:00 - 19:15,10188.80,8858.50,7722.10,7722.10,3881.91,3881.91
17-11-2021,20,19:15 - 19:30,8969.80,8676.10,7397.30,7397.30,3804.37,3804.37
17-11-2021,20,19:30 - 19:45,8802.50,8487.00,7158.20,7158.20,3807.46,3807.46
17-11-2021,20,19:45 - 20:00,8373.60,8080.60,6686.80,6686.80,3808.95,3808.95
17-11-2021,21,20:00 - 20:15,8136.10,7921.80,6558.90,6558.90,3805.29,3805.29
17-11-2021,21,20:15 - 20:30,8031.00,8281.70,6691.79,6691.79,3700.84,3700.84
17-11-2021,21,20:30 - 20:45,7607.10,8470.60,6706.00,6706.00,3477.56,3477.56
17-11-2021,21,20:45 - 21:00,7503.50,8774.20,6719.11,6719.11,3381.24,3381.24
17-11-2021,22,21:00 - 21:15,6774.30,9467.40,6111.90,6111.90,2815.38,2815.38
17-11-2021,22,21:15 - 21:30,6599.60,9812.90,5937.20,5937.20,2815.06,2815.06
17-11-2021,22,21:30 - 21:45,6077.40,10325.30,5712.50,5712.50,2579.02,2579.02
17-11-2021,22,21:45 - 22:00,5716.00,10792.60,5429.50,5429.50,2187.01,2187.01
17-11-2021,23,22:00 - 22:15,5540.90,10633.70,4973.40,4973.40,2001.38,2001.38
17-11-2021,23,22:15 - 22:30,5432.30,10344.70,4742.30,4742.30,2187.08,2187.08
17-11-2021,23,22:30 - 22:45,5400.40,10716.80,4772.00,4772.00,2087.59,2087.59
17-11-2021,23,22:45 - 23:00,5284.50,10935.70,4713.90,4713.90,2001.58,2001.58
17-11-2021,24,23:00 - 23:15,4934.60,11553.30,4542.40,4542.40,1999.45,1999.45
17-11-2021,24,23:15 - 23:30,4973.60,11589.30,4581.20,4581.20,1999.34,1999.34
17-11-2021,24,23:30 - 23:45,4843.60,12063.40,4450.40,4450.40,1989.84,1989.84
17-11-2021,24,23:45 - 24:00,4782.90,12552.30,4389.70,4389.70,1989.35,1989.35
18-11-2021,1,00:00 - 00:15,5602.90,12110.40,5160.80,5160.80,1999.27,1999.27
18-11-2021,1,00:15 - 00:30,5607.50,12480.30,5165.40,5165.40,1999.19,1999.19
18-11-2021,1,00:30 - 00:45,5601.10,12929.40,5159.20,5159.20,1999.10,1999.10
18-11-2021,1,00:45 - 01:00,5667.00,13397.40,5225.10,5225.10,1991.89,1991.89
18-11-2021,2,01:00 - 01:15,5719.40,13922.40,5281.00,5281.00,1989.26,1989.26
18-11-2021,2,01:15 - 01:30,5667.90,14002.90,5243.20,5243.20,1950.51,1950.51
18-11-2021,2,01:30 - 01:45,5628.50,14225.00,5234.40,5234.40,1899.31,1899.31
18-11-2021,2,01:45 - 02:00,5601.20,14296.00,5233.50,5233.50,1716.84,1716.84
18-11-2021,3,02:00 - 02:15,5568.40,14402.00,5207.40,5207.40,1716.87,1716.87
18-11-2021,3,02:15 - 02:30,5454.20,14442.90,5093.20,5093.20,1716.33,1716.33
18-11-2021,3,02:30 - 02:45,5413.90,14603.90,5053.80,5053.80,1700.97,1700.97
18-11-2021,3,02:45 - 03:00,5387.90,14526.90,5052.80,5052.80,1658.78,1658.78
18-11-2021,4,03:00 - 03:15,5316.10,14612.60,4981.20,4981.20,1656.40,1656.40
18-11-2021,4,03:15 - 03:30,5277.20,14682.70,4942.30,4942.30,1653.88,1653.88
18-11-2021,4,03:30 - 03:45,5297.00,14548.60,4962.20,4962.20,1653.70,1653.70
18-11-2021,4,03:45 - 04:00,5365.90,14566.70,5031.10,5031.10,1656.12,1656.12
18-11-2021,5,04:00 - 04:15,5477.20,14769.90,5142.50,5142.50,1656.26,1656.26
18-11-2021,5,04:15 - 04:30,5605.20,13924.90,5270.70,5270.70,1699.55,1699.55
18-11-2021,5,04:30 - 04:45,5768.10,13271.80,5283.80,5283.80,1700.00,1700.00
18-11-2021,5,04:45 - 05:00,5807.40,12600.90,5294.70,5294.70,1740.50,1740.50
18-11-2021,6,05:00 - 05:15,6075.90,11186.00,5363.10,5363.10,1999.84,1999.84
18-11-2021,6,05:15 - 05:30,6427.10,9927.40,5352.80,5352.80,2187.59,2187.59
18-11-2021,6,05:30 - 05:45,6993.20,9524.90,5637.50,5637.50,2559.23,2559.23
18-11-2021,6,05:45 - 06:00,7307.70,9387.50,5853.70,5853.70,2559.84,2559.84
18-11-2021,7,06:00 - 06:15,8008.00,8804.20,6477.50,6477.50,3199.08,3199.08
18-11-2021,7,06:15 - 06:30,9370.90,9129.60,7392.58,7392.58,3500.79,3500.79
18-11-2021,7,06:30 - 06:45,10694.00,9606.10,8050.90,8050.90,3748.11,3748.11
18-11-2021,7,06:45 - 07:00,12173.60,9799.10,8772.60,8772.60,3864.80,3864.80
18-11-2021,8,07:00 - 07:15,12954.30,9381.30,8688.30,8688.30,4209.80,4209.80
18-11-2021,8,07:15 - 07:30,13499.40,9343.40,8740.90,8740.90,4765.15,4765.15
18-11-2021,8,07:30 - 07:45,13755.90,9303.40,8721.90,8721.90,5555.39,5555.39
18-11-2021,8,07:45 - 08:00,13903.60,9460.60,8829.10,8829.10,5555.75,5555.75
18-11-2021,9,08:00 - 08:15,13942.10,9499.50,8711.10,8711.10,4599.70,4599.70
18-11-2021,9,08:15 - 08:30,14106.10,9537.80,8707.90,8707.90,5020.56,5020.56
18-11-2021,9,08:30 - 08:45,13898.00,9708.80,8874.90,8874.90,5020.67,5020.67
18-11-2021,9,08:45 - 09:00,13639.30,9755.30,8921.40,8921.40,5020.34,5020.34
18-11-2021,10,09:00 - 09:15,13285.40,9446.70,8627.30,8627.30,5020.88,5020.88
18-11-2021,10,09:15 - 09:30,13119.20,9488.20,8668.80,8668.80,5020.53,5020.53
18-11-2021,10,09:30 - 09:45,12861.90,9776.40,8949.40,8949.40,4599.84,4599.84
18-11-2021,10,09:45 - 10:00,12726.60,10166.20,9015.80,9015.80,4299.25,4299.25
18-11-2021,11,10:00 - 10:15,11831.90,10107.90,8560.70,8560.70,3700.81,3700.81
18-11-2021,11,10:15 - 10:30,11576.30,10208.70,8168.99,8168.99,3750.82,3750.82
18-11-2021,11,10:30 - 10:45,10960.40,10111.90,7815.20,7815.20,3762.67,3762.67
18-11-2021,11,10:45 - 11:00,10601.20,9990.00,7485.50,7485.50,3790.33,3790.33
18-11-2021,12,11:00 - 11:15,9607.60,9977.80,7054.70,7054.70,3359.58,3359.58
18-11-2021,12,11:15 - 11:30,9252.80,10532.00,6908.20,6908.20,3050.13,3050.13
18-11-2021,12,11:30 - 11:45,8922.60,10496.30,6684.80,6684.80,3043.33,3043.33
18-11-2021,12,11:45 - 12:00,8361.10,10398.30,6460.80,6460.80,2819.98,2819.98
18-11-2021,13,12:00 - 12:15,8213.40,10919.70,6636.90,6636.90,2821.38,2821.38
18-11-2021,13,12:15 - 12:30,8205.20,10999.00,6667.30,6667.30,2800.26,2800.26
18-11-2021,13,12:30 - 12:45,7987.20,11330.30,6643.20,6643.20,2676.41,2676.41
18-11-2021,13,12:45 - 13:00,7889.00,11504.30,6594.30,6594.30,2579.39,2579.39
18-11-2021,14,13:00 - 13:15,7168.60,11853.80,6153.10,6153.10,2187.82,2187.82
18-11-2021,14,13:15 - 13:30,7005.40,11967.40,6064.90,6064.90,2187.19,2187.19
18-11-2021,14,13:30 - 13:45,7482.60,12120.70,6442.10,6442.10,2187.81,2187.81
18-11-2021,14,13:45 - 14:00,7814.40,12173.80,6656.80,6656.80,2200.13,2200.13
18-11-2021,15,14:00 - 14:15,8033.00,11970.70,6909.60,6909.60,2499.48,2499.48
18-11-2021,15,14:15 - 14:30,8378.70,11605.80,7192.60,7192.60,2579.37,2579.37
18-11-2021,15,14:30 - 14:45,8412.50,11600.00,7226.40,7226.40,2559.90,2559.90
18-11-2021,15,14:45 - 15:00,8481.90,11388.50,7295.80,7295.80,2579.23,2579.23
18-11-2021,16,15:00 - 15:15,8942.40,10512.90,7359.70,7359.70,2895.29,2895.29
18-11-2021,16,15:15 - 15:30,9243.50,10062.40,7344.70,7344.70,3043.23,3043.23
18-11-2021,16,15:30 - 15:45,9695.00,9549.30,7534.33,7534.33,3199.79,3199.79
18-11-2021,16,15:45 - 16:00,10060.90,9548.80,7780.69,7780.69,3359.12,3359.12
18-11-2021,17,16:00 - 16:15,10582.00,9640.70,7942.64,7942.64,3300.52,3300.52
18-11-2021,17,16:15 - 16:30,10901.00,9639.80,8086.31,8086.31,3500.90,3500.90
18-11-2021,17,16:30 - 16:45,10821.00,9176.70,7707.70,7707.70,3749.15,3749.15
18-11-2021,17,16:45 - 17:00,11559.10,8647.90,7663.00,7663.00,5407.05,5407.05
18-11-2021,18,17:00 - 17:15,11276.10,8030.30,7122.89,7122.89,4500.98,4500.98
18-11-2021,18,17:15 - 17:30,11815.90,7800.40,6978.10,6978.10,5555.94,5555.94
18-11-2021,18,17:30 - 17:45,11753.20,7765.90,7058.50,7058.50,6100.47,6100.47
18-11-2021,18,17:45 - 18:00,12443.30,7503.20,7016.90,7016.90,8028.75,8028.75
18-11-2021,19,18:00 - 18:15,12281.90,7760.70,7285.60,7285.60,7500.93,7500.93
18-11-2021,19,18:15 - 18:30,12799.40,7657.30,7243.20,7243.20,12308.80,12308.80
18-11-2021,19,18:30 - 18:45,12580.00,7692.70,7228.60,7228.60,12905.15,12905.15
18-11-2021,19,18:45 - 19:00,12059.70,7812.00,7282.40,7282.40,7951.12,7951.12
18-11-2021,20,19:00 - 19:15,11106.70,8169.70,7178.20,7178.20,5504.46,5504.46
18-11-2021,20,19:15 - 19:30,10569.80,8398.50,7331.99,7331.99,5000.10,5000.10
18-11-2021,20,19:30 - 19:45,10080.10,8228.30,7111.80,7111.80,4750.46,4750.46
18-11-2021,20,19:45 - 20:00,9575.20,8254.80,7045.80,7045.80,4102.95,4102.95
18-11-2021,21,20:00 - 20:15,9278.30,8924.60,7470.70,7470.70,3863.85,3863.85
18-11-2021,21,20:15 - 20:30,9227.80,8894.50,7380.60,7380.60,3863.39,3863.39
18-11-2021,21,20:30 - 20:45,9041.20,8738.40,7134.40,7134.40,3864.92,3864.92
18-11-2021,21,20:45 - 21:00,8541.30,8807.30,6986.50,6986.50,3750.63,3750.63
18-11-2021,22,21:00 - 21:15,8441.00,9073.80,6742.30,6742.30,3609.01,3609.01
18-11-2021,22,21:15 - 21:30,8151.80,9580.30,6776.20,6776.20,3210.06,3210.06
18-11-2021,22,21:30 - 21:45,7531.50,10122.20,6517.49,6517.49,3000.70,3000.70
18-11-2021,22,21:45 - 22:00,7208.10,10711.90,6347.80,6347.80,2817.94,2817.94
18-11-2021,23,22:00 - 22:15,6622.60,10833.90,5524.60,5524.60,2612.36,2612.36
18-11-2021,23,22:15 - 22:30,6516.70,10660.10,5417.50,5417.50,2649.64,2649.64
18-11-2021,23,22:30 - 22:45,6332.30,11171.20,5268.90,5268.90,2579.17,2579.17
18-11-2021,23,22:45 - 23:00,6262.90,11338.20,5201.30,5201.30,2559.76,2559.76
18-11-2021,24,23:00 - 23:15,5994.40,11792.50,5182.40,5182.40,2187.83,2187.83
18-11-2021,24,23:15 - 23:30,5949.40,11890.50,5135.50,5135.50,2187.66,2187.66
18-11-2021,24,23:30 - 23:45,5882.10,12193.40,5187.80,5187.80,2000.95,2000.95
18-11-2021,24,23:45 - 24:00,5803.80,12592.30,5195.70,5195.70,1999.70,1999.70
19-11-2021,1,00:00 - 00:15,6324.80,11707.00,5647.50,5647.50,1999.81,1999.81
19-11-2021,1,00:15 - 00:30,6282.80,12073.90,5605.40,5605.40,1999.60,1999.60
19-11-2021,1,00:30 - 00:45,6240.00,12518.00,5563.00,5563.00,1999.30,1999.30
19-11-2021,1,00:45 - 01:00,6175.00,12734.00,5498.00,5498.00,1999.17,1999.17
19-11-2021,2,01:00 - 01:15,6157.50,12963.50,5480.50,5480.50,1999.11,1999.11
19-11-2021,2,01:15 - 01:30,6087.90,13040.10,5411.20,5411.20,1989.74,1989.74
19-11-2021,2,01:30 - 01:45,5985.60,13147.10,5309.10,5309.10,1979.75,1979.75
19-11-2021,2,01:45 - 02:00,5954.30,13012.10,5289.20,5289.20,1950.73,1950.73
19-11-2021,3,02:00 - 02:15,5935.00,12989.50,5261.40,5261.40,1979.17,1979.17
19-11-2021,3,02:15 - 02:30,5911.50,13158.40,5275.30,5275.30,1899.90,1899.90
19-11-2021,3,02:30 - 02:45,5881.80,13220.40,5245.10,5245.10,1899.63,1899.63
19-11-2021,3,02:45 - 03:00,5729.00,13354.40,5137.60,5137.60,1799.92,1799.92
19-11-2021,4,03:00 - 03:15,5668.60,13330.20,5104.30,5104.30,1716.82,1716.82
19-11-2021,4,03:15 - 03:30,5659.40,13258.20,5094.70,5094.70,1716.90,1716.90
19-11-2021,4,03:30 - 03:45,5478.30,13267.90,4913.20,4913.20,1716.32,1716.32
19-11-2021,4,03:45 - 04:00,5513.40,13300.90,4948.30,4948.30,1716.29,1716.29
19-11-2021,5,04:00 - 04:15,5801.10,13232.10,5222.40,5222.40,1716.59,1716.59
19-11-2021,5,04:15 - 04:30,5906.80,12783.10,5270.10,5270.10,1899.78,1899.78
19-11-2021,5,04:30 - 04:45,6260.90,12536.10,5588.00,5588.00,1999.14,1999.14
19-11-2021,5,04:45 - 05:00,6678.90,12091.10,6006.30,6006.30,1999.91,1999.91
19-11-2021,6,05:00 - 05:15,6802.30,10946.70,5895.40,5895.40,2300.17,2300.17
19-11-2021,6,05:15 - 05:30,7179.00,9842.40,5852.50,5852.50,2750.99,2750.99
19-11-2021,6,05:30 - 05:45,7422.70,9596.30,6217.01,6217.01,2892.29,2892.29
19-11-2021,6,05:45 - 06:00,7357.00,9274.70,6048.18,6048.18,2821.85,2821.85
19-11-2021,7,06:00 - 06:15,7460.60,8806.00,6409.81,6409.81,3199.53,3199.53
19-11-2021,7,06:15 - 06:30,7901.10,8776.50,6715.90,6715.90,3243.93,3243.93
19-11-2021,7,06:30 - 06:45,8656.10,8810.90,7199.29,7199.29,3500.82,3500.82
19-11-2021,7,06:45 - 07:00,9430.70,9266.80,7711.90,7711.90,3679.98,3679.98
19-11-2021,8,07:00 - 07:15,9825.20,9132.80,7903.20,7903.20,3791.06,3791.06
19-11-2021,8,07:15 - 07:30,10666.80,9185.50,8012.99,8012.99,3950.76,3950.76
19-11-2021,8,07:30 - 07:45,11052.10,9149.90,8078.90,8078.90,4000.42,4000.42
19-11-2021,8,07:45 - 08:00,11298.50,9178.90,8107.90,8107.90,4200.29,4200.29
19-11-2021,9,08:00 - 08:15,11283.90,9293.20,8176.67,8176.67,3999.17,3999.17
19-11-2021,9,08:15 - 08:30,11480.80,9293.40,8220.50,8220.50,4000.47,4000.47
19-11-2021,9,08:30 - 08:45,11388.00,9437.30,8364.40,8364.40,4000.77,4000.77
19-11-2021,9,08:45 - 09:00,11574.70,9532.10,8461.10,8461.10,4050.02,4050.02
19-11-2021,10,09:00 - 09:15,11933.70,9405.50,8458.50,8458.50,4750.42,4750.42
19-11-2021,10,09:15 - 09:30,12026.10,9438.40,8491.40,8491.40,5500.42,5500.42
19-11-2021,10,09:30 - 09:45,11966.00,9477.40,8530.40,8530.40,4750.08,4750.08
19-11-2021,10,09:45 - 10:00,11682.30,9608.70,8551.70,8551.70,4100.33,4100.33
19-11-2021,11,10:00 - 10:15,11079.90,9832.60,8111.10,8111.10,3977.05,3977.05
19-11-2021,11,10:15 - 10:30,11053.10,9649.40,7932.38,7932.38,4000.13,4000.13
19-11-2021,11,10:30 - 10:45,10639.20,9491.20,7486.40,7486.40,3989.72,3989.72
19-11-2021,11,10:45 - 11:00,10347.20,9195.40,7131.40,7131.40,4500.20,4500.20
19-11-2021,12,11:00 - 11:15,9779.30,9138.90,6798.40,6798.40,3800.67,3800.67
19-11-2021,12,11:15 - 11:30,9811.80,9255.40,6827.19,6827.19,3750.31,3750.31
19-11-2021,12,11:30 - 11:45,9393.80,9037.40,6851.10,6851.10,3300.70,3300.70
19-11-2021,12,11:45 - 12:00,9407.60,9202.30,6884.90,6884.90,3292.45,3292.45
19-11-2021,13,12:00 - 12:15,9486.80,9645.70,7144.42,7144.42,3199.78,3199.78
19-11-2021,13,12:15 - 12:30,9610.70,9830.70,7234.40,7234.40,3210.71,3210.71
19-11-2021,13,12:30 - 12:45,9457.90,9850.90,7167.30,7167.30,3140.88,3140.88
19-11-2021,13,12:45 - 13:00,9655.90,9992.00,7251.00,7251.00,3051.84,3051.84
19-11-2021,14,13:00 - 13:15,8899.60,10413.60,7056.09,7056.09,2800.39,2800.39
19-11-2021,14,13:15 - 13:30,8840.50,10651.80,7105.00,7105.00,2695.61,2695.61
19-11-2021,14,13:30 - 13:45,9490.90,10708.90,7316.30,7316.30,2819.62,2819.62
19-11-2021,14,13:45 - 14:00,9822.60,10767.60,7511.30,7511.30,2900.28,2900.28
19-11-2021,15,14:00 - 14:15,10370.70,10847.60,7683.90,7683.90,3043.65,3043.65
19-11-2021,15,14:15 - 14:30,10853.20,10644.00,7863.70,7863.70,3333.23,3333.23
19-11-2021,15,14:30 - 14:45,10956.00,10242.80,7893.40,7893.40,3500.84,3500.84
19-11-2021,15,14:45 - 15:00,10767.70,10159.70,7906.92,7906.92,3550.03,3550.03
19-11-2021,16,15:00 - 15:15,10286.20,9763.90,7579.70,7579.70,3242.58,3242.58
19-11-2021,16,15:15 - 15:30,10310.90,9551.70,7480.50,7480.50,3369.87,3369.87
19-11-2021,16,15:30 - 15:45,10272.30,9477.10,7559.80,7559.80,3419.65,3419.65
19-11-2021,16,15:45 - 16:00,10305.90,9284.00,7530.76,7530.76,3500.56,3500.56
19-11-2021,17,16:00 - 16:15,10226.50,9173.70,7508.80,7508.80,3650.30,3650.30
19-11-2021,17,16:15 - 16:30,10380.80,9061.00,7507.70,7507.70,3800.92,3800.92
19-11-2021,17,16:30 - 16:45,10410.90,8796.80,7490.30,7490.30,4000.55,4000.55
19-11-2021,17,16:45 - 17:00,10368.70,8539.10,7345.50,7345.50,4652.07,4652.07
19-11-2021,18,17:00 - 17:15,9461.30,8256.90,6869.00,6869.00,3769.87,3769.87
19-11-2021,18,17:15 - 17:30,10002.50,7879.30,6710.10,6710.10,4750.25,4750.25
19-11-2021,18,17:30 - 17:45,9957.60,8044.30,6788.00,6788.00,3987.98,3987.98
19-11-2021,18,17:45 - 18:00,10563.50,8158.90,6971.50,6971.50,5501.78,5501.78
19-11-2021,19,18:00 - 18:15,10752.70,8075.30,6952.80,6952.80,6390.47,6390.47
19-11-2021,19,18:15 - 18:30,10791.20,7984.90,6811.38,6811.38,5999.85,5999.85
19-11-2021,19,18:30 - 18:45,10463.20,8164.90,6860.10,6860.10,5500.97,5500.97
19-11-2021,19,18:45 - 19:00,9768.70,8404.00,6919.60,6919.60,3965.79,3965.79
19-11-2021,20,19:00 - 19:15,8877.80,8916.30,7275.80,7275.80,3860.09,3860.09
19-11-2021,20,19:15 - 19:30,8720.30,9076.20,7281.60,7281.60,3769.90,3769.90
19-11-2021,20,19:30 - 19:45,8511.10,8902.30,7181.70,7181.70,3770.51,3770.51
19-11-2021,20,19:45 - 20:00,8180.70,9310.40,7212.30,7212.30,3359.58,3359.58
19-11-2021,21,20:00 - 20:15,7721.30,9915.10,7049.80,7049.80,3000.40,3000.40
19-11-2021,21,20:15 - 20:30,7365.40,10038.10,6731.10,6731.10,2817.91,2817.91
19-11-2021,21,20:30 - 20:45,7137.70,9739.40,6503.40,6503.40,2865.06,2865.06
19-11-2021,21,20:45 - 21:00,6400.80,9796.20,5842.20,5842.20,2695.30,2695.30
19-11-2021,22,21:00 - 21:15,6531.70,9772.70,5791.00,5791.00,2817.51,2817.51
19-11-2021,22,21:15 - 21:30,6556.40,9997.70,5815.70,5815.70,2817.26,2817.26
19-11-2021,22,21:30 - 21:45,6518.70,10350.30,5978.00,5978.00,2817.07,2817.07
19-11-2021,22,21:45 - 22:00,6552.20,10765.70,6080.90,6080.90,2624.48,2624.48
19-11-2021,23,22:00 - 22:15,6779.80,10590.50,5712.70,5712.70,2579.41,2579.41
19-11-2021,23,22:15 - 22:30,6777.90,10249.50,5674.20,5674.20,2624.12,2624.12
19-11-2021,23,22:30 - 22:45,6443.20,10680.90,5462.90,5462.90,2359.18,2359.18
19-11-2021,23,22:45 - 23:00,6359.60,10744.80,5456.20,5456.20,2201.61,2201.61
19-11-2021,24,23:00 - 23:15,6139.90,11414.90,5468.20,5468.20,2000.59,2000.59
19-11-2021,24,23:15 - 23:30,6078.70,11585.90,5454.20,5454.20,1999.92,1999.92
19-11-2021,24,23:30 - 23:45,6027.20,12036.80,5402.90,5402.90,1999.61,1999.61
19-11-2021,24,23:45 - 24:00,5948.40,12276.80,5323.80,5323.80,1999.35,1999.35
20-11-2021,1,00:00 - 00:15,6483.60,11570.40,5705.40,5705.40,2000.08,2000.08
20-11-2021,1,00:15 - 00:30,6530.90,11768.40,5767.80,5767.80,1999.95,1999.95
20-11-2021,1,00:30 - 00:45,6514.20,12168.30,5751.50,5751.50,1999.77,1999.77
20-11-2021,1,00:45 - 01:00,6640.70,12411.20,5777.80,5777.80,1999.66,1999.66
20-11-2021,2,01:00 - 01:15,6629.30,12510.70,5766.40,5766.40,1999.60,1999.60
20-11-2021,2,01:15 - 01:30,6561.80,12561.30,5698.90,5698.90,1999.43,1999.43
20-11-2021,2,01:30 - 01:45,6441.50,12736.20,5578.90,5578.90,1999.24,1999.24
20-11-2021,2,01:45 - 02:00,6317.40,12772.30,5455.00,5455.00,1999.08,1999.08
20-11-2021,3,02:00 - 02:15,6061.40,12773.10,5206.20,5206.20,1979.62,1979.62
20-11-2021,3,02:15 - 02:30,6019.70,12911.10,5171.80,5171.80,1950.94,1950.94
20-11-2021,3,02:30 - 02:45,5946.40,13076.00,5168.20,5168.20,1799.59,1799.59
20-11-2021,3,02:45 - 03:00,5763.10,13200.00,4997.70,4997.70,1716.34,1716.34
20-11-2021,4,03:00 - 03:15,5794.10,13357.80,5040.20,5040.20,1716.06,1716.06
20-11-2021,4,03:15 - 03:30,5769.50,13358.80,5015.80,5015.80,1716.07,1716.07
20-11-2021,4,03:30 - 03:45,5737.30,13276.60,4983.60,4983.60,1709.87,1709.87
20-11-2021,4,03:45 - 04:00,5711.50,13297.60,4958.20,4958.20,1709.01,1709.01
20-11-2021,5,04:00 - 04:15,5913.10,13202.80,5148.60,5148.60,1716.03,1716.03
20-11-2021,5,04:15 - 04:30,5952.50,12669.80,5171.50,5171.50,1800.09,1800.09
20-11-2021,5,04:30 - 04:45,6115.90,12364.80,5264.20,5264.20,1989.94,1989.94
20-11-2021,5,04:45 - 05:00,6335.50,12022.80,5583.70,5583.70,1999.50,1999.50
20-11-2021,6,05:00 - 05:15,6450.60,10555.50,5616.60,5616.60,2239.82,2239.82
20-11-2021,6,05:15 - 05:30,6749.30,9712.00,5672.00,5672.00,2817.13,2817.13
20-11-2021,6,05:30 - 05:45,6917.30,9358.20,5737.40,5737.40,2819.70,2819.70
20-11-2021,6,05:45 - 06:00,6901.10,9085.40,5678.60,5678.60,2740.35,2740.35
20-11-2021,7,06:00 - 06:15,7100.40,8778.20,6065.90,6065.90,3200.45,3200.45
20-11-2021,7,06:15 - 06:30,7426.30,9064.10,6441.79,6441.79,3200.02,3200.02
20-11-2021,7,06:30 - 06:45,8108.70,9455.30,6962.05,6962.05,3393.68,3393.68
20-11-2021,7,06:45 - 07:00,8839.10,9813.30,7328.90,7328.90,3600.50,3600.50
20-11-2021,8,07:00 - 07:15,9513.80,9488.60,7650.90,7650.90,3798.84,3798.84
20-11-2021,8,07:15 - 07:30,9764.50,9376.00,7548.70,7548.70,3865.60,3865.60
