date,hour,time,purchase bid,sell bid,mcv,fsv,mcp,Weighted MCP (Rs/MWh)
01-03-2021,22,21:00 - 21:15,8743.8,7364.8,6304,6439.39,4362.26,4362.26
01-03-2021,22,21:15 - 21:30,8228,7267.4,6141.07,6355.07,4165.47,4165.47
01-03-2021,22,21:30 - 21:45,7962.8,7351.6,6132.5,6284.2,4000.02,4000.02
01-03-2021,22,21:45 - 22:00,7993.2,7570.6,6313.8,6435.3,3822.93,3822.93
01-03-2021,23,22:00 - 22:15,7773.3,7760.1,5751.6,5782.9,3449.55,3449.55
01-03-2021,23,22:15 - 22:30,7769.8,7650.1,5637,5779.1,3509.42,3509.42
01-03-2021,23,22:30 - 22:45,7731.9,7942.3,5716.3,5747.6,3448.51,3448.51
01-03-2021,23,22:45 - 23:00,8220.2,8493.2,6202.5,6233.8,3565,3565
01-03-2021,24,23:00 - 23:15,8220.5,9176.5,6338.8,6436.9,3509.38,3509.38
01-03-2021,24,23:15 - 23:30,8503,9830.5,6715,6725.3,3442.96,3442.96
01-03-2021,24,23:30 - 23:45,8391.3,10343.7,6623.3,6626.5,3342.54,3342.54
01-03-2021,24,23:45 - 24:00,8527.6,10638.1,6753.4,6762.51,3408.64,3408.64
02-03-2021,1,00:00 - 00:15,8837.4,10001.7,6350,6350,3200.73,3200.73
02-03-2021,1,00:15 - 00:30,8942.7,11089.2,6525.5,6525.5,3200.56,3200.56
02-03-2021,1,00:30 - 00:45,8902.6,12067.2,6579,6575.6,3113.67,3113.67
02-03-2021,1,00:45 - 01:00,8920.3,12446.2,6596.8,6593.4,3113.04,3113.04
02-03-2021,2,01:00 - 01:15,8655.8,13139,6785.2,6785.2,3111.06,3111.06
02-03-2021,2,01:15 - 01:30,8763.3,13564,6937.2,6936.3,3100.07,3100.07
02-03-2021,2,01:30 - 01:45,8698.1,13859,6759.69,6756.29,3027.03,3027.03
02-03-2021,2,01:45 - 02:00,8603.1,14145,6781.7,6778.3,2953.34,2953.34
02-03-2021,3,02:00 - 02:15,8664.4,15204.4,6814.1,6810.7,2947.39,2947.39
02-03-2021,3,02:15 - 02:30,8688.1,15551.4,6877.2,6873.8,2883.76,2883.76
02-03-2021,3,02:30 - 02:45,8604.8,15573.4,6815.6,6812.2,2829.38,2829.38
02-03-2021,3,02:45 - 03:00,8548.2,15630.4,6787.09,6783.99,2800.44,2800.44
02-03-2021,4,03:00 - 03:15,8720.4,15290.3,6776.8,6773.4,2829.15,2829.15
02-03-2021,4,03:15 - 03:30,8828.4,15210.3,6923.4,6920,2849.79,2849.79
02-03-2021,4,03:30 - 03:45,8860.5,15013.3,6955.4,6952,2849.09,2849.09
02-03-2021,4,03:45 - 04:00,8798,15227.3,6917.78,6914.66,2800.61,2800.61
02-03-2021,5,04:00 - 04:15,8914,15471,7003.97,6999.1,2800.01,2800.01
02-03-2021,5,04:15 - 04:30,9285.6,14954.9,7280.1,7275.1,2947.38,2947.38
02-03-2021,5,04:30 - 04:45,9304.1,14384.1,7300.1,7295.1,2953.19,2953.19
02-03-2021,5,04:45 - 05:00,9543.1,13700,7325.3,7396,3027.75,3027.75
02-03-2021,6,05:00 - 05:15,9773,13231.2,7769,7747.6,3113.49,3113.49
02-03-2021,6,05:15 - 05:30,10107.9,12400.2,7769.7,7674.9,3200.72,3200.72
02-03-2021,6,05:30 - 05:45,10139.1,11769.1,7613.7,7604.39,3294.22,3294.22
02-03-2021,6,05:45 - 06:00,10322,11469.1,7782.8,7879.39,3294.21,3294.21
02-03-2021,7,06:00 - 06:15,11297.7,11873.5,9592.6,9098.83,3448.65,3448.65
02-03-2021,7,06:15 - 06:30,12789.1,11702,9601.7,9653.99,3800.39,3800.39
02-03-2021,7,06:30 - 06:45,12886.4,11512.8,9510,9577.2,3700.93,3700.93
02-03-2021,7,06:45 - 07:00,13165.6,11289.3,9586.32,9801.23,4000.95,4000.95
02-03-2021,8,07:00 - 07:15,13782.2,11756.6,10109.22,10288.66,4081,4081
02-03-2021,8,07:15 - 07:30,14128.4,12234.2,10617.22,10723.62,4100.86,4100.86
02-03-2021,8,07:30 - 07:45,13094.6,12366.1,11308.8,10074.13,4413.78,4413.78
02-03-2021,8,07:45 - 08:00,12946.1,12533.1,11190.7,10106.03,4389.91,4389.91
02-03-2021,9,08:00 - 08:15,12449.4,12754.1,10971.3,9735.03,3999.66,3999.66
02-03-2021,9,08:15 - 08:30,11962,12157.7,10409.85,9525.43,4010.61,4010.61
02-03-2021,9,08:30 - 08:45,11490.3,12098,9972.9,9376.34,3999.33,3999.33
02-03-2021,9,08:45 - 09:00,11155.6,11784,9676.9,9428.9,3999.5,3999.5
02-03-2021,10,09:00 - 09:15,10628.6,11071.1,8915,8860.4,3769.02,3769.02
02-03-2021,10,09:15 - 09:30,10600.1,10472.2,8695.15,8535.3,4000.64,4000.64
02-03-2021,10,09:30 - 09:45,10586,10119.5,8481.3,8445.4,4389.9,4389.9
02-03-2021,10,09:45 - 10:00,10368.6,9655.4,8222.3,8187.5,4413.51,4413.51
02-03-2021,11,10:00 - 10:15,10067.9,9640.1,7917.7,7917.2,4389.17,4389.17
02-03-2021,11,10:15 - 10:30,9915.7,9743.5,7806.1,7805.6,3999.67,3999.67
02-03-2021,11,10:30 - 10:45,9635.5,9378.4,7757.9,7746,3545.57,3545.57
02-03-2021,11,10:45 - 11:00,9093.8,9157.7,7326.8,7326.3,3429.09,3429.09
02-03-2021,12,11:00 - 11:15,8842.5,9076,7414.3,7407.07,3449.36,3449.36
02-03-2021,12,11:15 - 11:30,8686.3,9191.7,7261.7,7259.1,3408.4,3408.4
02-03-2021,12,11:30 - 11:45,9074.5,9630.8,7628.9,7598.9,3500.06,3500.06
02-03-2021,12,11:45 - 12:00,9546.3,9908.6,8010.8,8008.2,3529.12,3529.12
02-03-2021,13,12:00 - 12:15,10060,10657.2,8356.5,8326.5,3333.44,3333.44
02-03-2021,13,12:15 - 12:30,10029.5,11276.9,8459.87,8457.27,3305.09,3305.09
02-03-2021,13,12:30 - 12:45,9663.6,11531.5,8215.5,8212.88,3136.43,3136.43
02-03-2021,13,12:45 - 13:00,9573.6,12235.4,8226.97,8224.36,3113.57,3113.57
02-03-2021,14,13:00 - 13:15,9251.4,13205.9,8492.52,8489.92,2947.66,2947.66
02-03-2021,14,13:15 - 13:30,9340.5,13888.1,8769.2,8766.6,2699.59,2699.59
02-03-2021,14,13:30 - 13:45,9419.7,14044.3,8851.86,8849.26,2621.98,2621.98
02-03-2021,14,13:45 - 14:00,9601.2,14148.6,9033.37,9030.77,2621.74,2621.74
02-03-2021,15,14:00 - 14:15,10250.9,13735.4,9599.96,9597.36,2749.48,2749.48
02-03-2021,15,14:15 - 14:30,10867,13723.5,10048.23,10045.63,2899.37,2899.37
02-03-2021,15,14:30 - 14:45,11395.2,13505.8,10424.8,10422.2,2959.29,2959.29
02-03-2021,15,14:45 - 15:00,12256.9,13409.2,10644.3,10644.3,3170.04,3170.04
02-03-2021,16,15:00 - 15:15,12349.1,12785.1,10495.8,10495.8,3255.46,3255.46
02-03-2021,16,15:15 - 15:30,12609.9,12672.6,10618.3,10618.3,3333.26,3333.26
02-03-2021,16,15:30 - 15:45,13280.2,12338.7,10630.2,10630.2,3640.23,3640.23
02-03-2021,16,15:45 - 16:00,13171.6,12237.7,10559.2,10559.2,3600.94,3600.94
02-03-2021,17,16:00 - 16:15,13280.9,12156,10808.6,10775.8,3640.7,3640.7
02-03-2021,17,16:15 - 16:30,13893.9,12020.1,10972.5,11127.72,4000.24,4000.24
02-03-2021,17,16:30 - 16:45,13855.6,11959.8,11130.8,11350.2,4300.11,4300.11
02-03-2021,17,16:45 - 17:00,14131.5,11584.7,11181.1,11148.3,4800.87,4800.87
02-03-2021,18,17:00 - 17:15,12201.3,10754.8,10326.8,10324.2,4413.97,4413.97
02-03-2021,18,17:15 - 17:30,11762.1,10245.4,9845.2,9845.2,4500,4500
02-03-2021,18,17:30 - 17:45,11862,9762,9424.2,9421.6,4999.32,4999.32
02-03-2021,18,17:45 - 18:00,11949.4,9440.8,9308.7,9308.7,5250.69,5250.69
02-03-2021,19,18:00 - 18:15,10528,9258.1,8827.1,8827.1,5000.33,5000.33
02-03-2021,19,18:15 - 18:30,9888.1,9011.4,8277.4,8277.4,4900.12,4900.12
02-03-2021,19,18:30 - 18:45,10602.4,8610.1,8279.1,8279.1,5250.23,5250.23
02-03-2021,19,18:45 - 19:00,10444.3,7772.7,7681.7,7681.5,5999.36,5999.36
02-03-2021,20,19:00 - 19:15,10418.9,7906.9,7578.2,7578.2,5650.67,5650.67
02-03-2021,20,19:15 - 19:30,9653.4,8064.9,7383.2,7383,5229.39,5229.39
02-03-2021,20,19:30 - 19:45,8828.9,8087.5,6969.4,6969.2,4579.3,4579.3
02-03-2021,20,19:45 - 20:00,8090.1,7731.5,6216.6,6216.4,4529.2,4529.2
02-03-2021,21,20:00 - 20:15,7697.1,7472.7,6043.1,6042.9,4469.68,4469.68
02-03-2021,21,20:15 - 20:30,7275.7,7408.2,5691.2,5691.06,4300,4300
02-03-2021,21,20:30 - 20:45,7224.2,7450.2,5737.5,5737.3,4079.98,4079.98
02-03-2021,21,20:45 - 21:00,7219.1,7518.7,5732,5731.8,4079.91,4079.91
02-03-2021,22,21:00 - 21:15,7142.2,7105.8,5407.7,5407.5,3989.68,3989.68
02-03-2021,22,21:15 - 21:30,7051.7,7100.8,5395.9,5395.9,3920.56,3920.56
02-03-2021,22,21:30 - 21:45,7131.2,7139.6,5714.9,5714.7,3529.49,3529.49
02-03-2021,22,21:45 - 22:00,7019.8,7393.7,5731.1,5730.9,3449.67,3449.67
02-03-2021,23,22:00 - 22:15,6827.3,7499.5,4858.5,4858.5,3300.48,3300.48
02-03-2021,23,22:15 - 22:30,6776.9,7710.5,4817.5,4817.3,3294.84,3294.84
02-03-2021,23,22:30 - 22:45,6271.2,8169.6,4451.1,4451.1,3000.96,3000.96
02-03-2021,23,22:45 - 23:00,6718.1,8323.2,4920.1,4919.9,3294.45,3294.45
02-03-2021,24,23:00 - 23:15,7048.7,9117.1,5286.3,5286.1,3294.31,3294.31
02-03-2021,24,23:15 - 23:30,7654.2,9515.2,5889.8,5889.6,3299.36,3299.36
02-03-2021,24,23:30 - 23:45,7785.9,10233.3,6021.3,6021.1,3294.42,3294.42
02-03-2021,24,23:45 - 24:00,7843.5,10147.6,6086.9,6086.7,3266.8,3266.8
03-03-2021,1,00:00 - 00:15,9435.8,10974,7351,7310.6,3249.58,3249.58
03-03-2021,1,00:15 - 00:30,9455.4,11993.5,7438,7397.6,3136.83,3136.83
03-03-2021,1,00:30 - 00:45,9470.5,12918.4,7453.1,7412.7,3113.34,3113.34
03-03-2021,1,00:45 - 01:00,9254.2,13657.5,7471.3,7430.9,3069.85,3069.85
03-03-2021,2,01:00 - 01:15,9508.4,13950.2,7774,7733.6,3079.32,3079.32
03-03-2021,2,01:15 - 01:30,9402.9,14227.2,7688.7,7648.3,3018.83,3018.83
03-03-2021,2,01:30 - 01:45,8965.6,14655.2,7346.5,7306.1,2947.43,2947.43
03-03-2021,2,01:45 - 02:00,8903.3,14957.2,7322.4,7282,2883.99,2883.99
03-03-2021,3,02:00 - 02:15,9167.1,15145.5,7388.4,7445.1,2850.87,2850.87
03-03-2021,3,02:15 - 02:30,9117.6,15196.6,7358.1,7417.7,2829.4,2829.4
03-03-2021,3,02:30 - 02:45,8676.1,15544.5,7088.8,7088.8,2790.07,2790.07
03-03-2021,3,02:45 - 03:00,8646.9,15640.5,7062.3,7062.3,2790.06,2790.06
03-03-2021,4,03:00 - 03:15,8367.4,15782.2,6812.4,6872,2681.78,2681.78
03-03-2021,4,03:15 - 03:30,8495.2,15850.3,6939.8,6999.4,2681.38,2681.38
03-03-2021,4,03:30 - 03:45,8493.2,15835.2,6937.4,6997,2681.19,2681.19
03-03-2021,4,03:45 - 04:00,8425.8,15980.2,6892.67,6932.2,2621.97,2621.97
03-03-2021,5,04:00 - 04:15,8656.1,16217.8,7130.02,6904.6,2621.33,2621.33
03-03-2021,5,04:15 - 04:30,8925.2,15705.3,7359.9,6997.02,2728.92,2728.92
03-03-2021,5,04:30 - 04:45,8931.5,15247.3,7327.9,6983.1,2821.93,2821.93
03-03-2021,5,04:45 - 05:00,9047.1,14303,7420.6,7391.3,2899.97,2899.97
03-03-2021,6,05:00 - 05:15,9190,13406.3,7778.5,7396.68,3000.58,3000.58
03-03-2021,6,05:15 - 05:30,9334.3,12978.1,7818,7492,3027.33,3027.33
03-03-2021,6,05:30 - 05:45,9954.1,13206.8,8177.1,7909.79,3055.28,3055.28
03-03-2021,6,05:45 - 06:00,10207,12955.8,8452.76,8182.08,3027.22,3027.22
03-03-2021,7,06:00 - 06:15,10038.1,12613,9231.9,8407.7,3027.07,3027.07
03-03-2021,7,06:15 - 06:30,11480.8,12901,10359.7,9451.4,3429.85,3429.85
03-03-2021,7,06:30 - 06:45,11879.2,12447.8,10442.9,9528.86,3630.9,3630.9
03-03-2021,7,06:45 - 07:00,12289.2,11895.5,10343.1,9662.56,4100.1,4100.1
03-03-2021,8,07:00 - 07:15,13017.2,12054.5,10709.4,9803.54,4300.2,4300.2
03-03-2021,8,07:15 - 07:30,13607.4,11928.4,10506.2,10013.04,4100.62,4100.62
03-03-2021,8,07:30 - 07:45,12840.2,11825.6,9973.9,9354.14,3700.69,3700.69
03-03-2021,8,07:45 - 08:00,12540.3,11758.4,9936.8,9074.64,3700.58,3700.58
03-03-2021,9,08:00 - 08:15,12061.8,12254.1,10262.5,8840.19,3500.3,3500.3
03-03-2021,9,08:15 - 08:30,11549.1,11890.6,9939,8740.21,3500.23,3500.23
03-03-2021,9,08:30 - 08:45,10802.5,11575.7,9522.1,8637.87,3507.64,3507.64
03-03-2021,9,08:45 - 09:00,10340.3,11200.7,9148.66,8461.09,3488.52,3488.52
03-03-2021,10,09:00 - 09:15,10018.3,10997.1,8665.6,8044.44,3448.24,3448.24
03-03-2021,10,09:15 - 09:30,10027.2,10116.7,8148.6,8001.68,3769.33,3769.33
03-03-2021,10,09:30 - 09:45,9742.2,9374.4,7727.1,7651.6,3999.62,3999.62
03-03-2021,10,09:45 - 10:00,9695.1,8990,7476,7400.5,4145.67,4145.67
03-03-2021,11,10:00 - 10:15,9397.7,9135.3,7461.1,7402.11,3630.29,3630.29
03-03-2021,11,10:15 - 10:30,9111.9,9188.6,7402.24,7371.92,3552.43,3552.43
03-03-2021,11,10:30 - 10:45,9309.1,8892.4,7232.9,7197.9,3630.99,3630.99
03-03-2021,11,10:45 - 11:00,9675.4,8697.4,7236.4,7186.4,3900.03,3900.03
03-03-2021,12,11:00 - 11:15,9601.9,8654,7359,7309,4000.27,4000.27
03-03-2021,12,11:15 - 11:30,9915.1,8876,7551,7501,4006.34,4006.34
03-03-2021,12,11:30 - 11:45,9866.2,9241.4,7673.5,7882.5,3769.75,3769.75
03-03-2021,12,11:45 - 12:00,10043.2,9915.2,7904,7917.7,3598.67,3598.67
03-03-2021,13,12:00 - 12:15,10383.5,10578.7,8301.3,8306.3,3600.07,3600.07
03-03-2021,13,12:15 - 12:30,10349.1,10908.9,8420.1,8523.5,3448.53,3448.53
03-03-2021,13,12:30 - 12:45,9966.3,11034.2,8093.2,8335.8,3300.9,3300.9
03-03-2021,13,12:45 - 13:00,9616,11781.8,7884.7,8118.1,3229.33,3229.33
03-03-2021,14,13:00 - 13:15,9524.7,12704,7978.3,8081.2,3000.45,3000.45
03-03-2021,14,13:15 - 13:30,9703.2,13362.5,8477.8,8693.2,2911.91,2911.91
03-03-2021,14,13:30 - 13:45,9812.8,13425.1,8673.9,8891.3,2810.89,2810.89
03-03-2021,14,13:45 - 14:00,9878.7,13496.9,8848.8,9076.7,2630.92,2630.92
03-03-2021,15,14:00 - 14:15,10462.5,12972.2,9251.6,9481.2,2829.24,2829.24
03-03-2021,15,14:15 - 14:30,11271,12966.2,9891.9,9990.7,2947.68,2947.68
03-03-2021,15,14:30 - 14:45,11882.2,12736.5,9829.9,9883,3095.33,3095.33
03-03-2021,15,14:45 - 15:00,12388,12567.2,9933.2,10123.4,3299.49,3299.49
03-03-2021,16,15:00 - 15:15,12706.9,11979,10061.6,9909.39,3448.76,3448.76
03-03-2021,16,15:15 - 15:30,13072.9,11863.6,10105.9,10211,3650.41,3650.41
03-03-2021,16,15:30 - 15:45,13095.5,11632.1,10035.5,9986,3822.35,3822.35
03-03-2021,16,15:45 - 16:00,12368,11509,9885.4,9794.11,3500.95,3500.95
03-03-2021,17,16:00 - 16:15,12234.9,11112.7,9712.3,9782.69,3500.99,3500.99
03-03-2021,17,16:15 - 16:30,12623.9,11010.2,9819,9812.7,4012.43,4012.43
03-03-2021,17,16:30 - 16:45,12592.6,10934.8,9849.5,9732.16,4100.34,4100.34
03-03-2021,17,16:45 - 17:00,12327.1,10568.4,9937.8,9891.7,4800.04,4800.04
03-03-2021,18,17:00 - 17:15,10681.3,10081.1,8723.5,8752.8,3630.95,3630.95
03-03-2021,18,17:15 - 17:30,10104.7,9469.6,8058.6,8071.3,3749.34,3749.34
03-03-2021,18,17:30 - 17:45,9674.3,8707.9,7476.2,7486.8,4145.22,4145.22
03-03-2021,18,17:45 - 18:00,9775.6,8163.9,7387.6,7382.4,4999.23,4999.23
03-03-2021,19,18:00 - 18:15,8520.3,8436.2,7043.3,7054.9,4382.71,4382.71
03-03-2021,19,18:15 - 18:30,8379.2,8346.5,6871.6,6882.3,4400.97,4400.97
03-03-2021,19,18:30 - 18:45,8805.5,8204.7,7022.4,7034,4579.05,4579.05
03-03-2021,19,18:45 - 19:00,9033.4,7347.7,6747.3,6758.9,5229.52,5229.52
03-03-2021,20,19:00 - 19:15,9042.2,7448.8,6697.7,6709.5,4999.43,4999.43
03-03-2021,20,19:15 - 19:30,8674.6,7462.8,6480.8,6492.6,4699.55,4699.55
03-03-2021,20,19:30 - 19:45,7963.6,7485.6,6002.3,6014.1,4382.02,4382.02
03-03-2021,20,19:45 - 20:00,7649.3,7667.8,5739.8,5795.6,4145.11,4145.11
03-03-2021,21,20:00 - 20:15,6952.5,7579.9,5273.3,5310.52,3949.25,3949.25
03-03-2021,21,20:15 - 20:30,6656.2,7775.9,5312.46,5362.9,3630.09,3630.09
03-03-2021,21,20:30 - 20:45,6479.5,7627.6,5123.59,5186.2,3630.2,3630.2
03-03-2021,21,20:45 - 21:00,6477.4,7711.6,5196.7,5208.3,3579.12,3579.12
03-03-2021,22,21:00 - 21:15,6812.1,7292.6,5263.4,5250,3469.63,3469.63
03-03-2021,22,21:15 - 21:30,6615.9,7366.6,5084.9,5071.5,3449.22,3449.22
03-03-2021,22,21:30 - 21:45,6311.7,7544.3,4994.4,4981,3314.37,3314.37
03-03-2021,22,21:45 - 22:00,6912.4,8034.3,5513.6,5500.2,3379.54,3379.54
03-03-2021,23,22:00 - 22:15,7209.4,8048.1,5050.3,5036.9,3299.29,3299.29
03-03-2021,23,22:15 - 22:30,7417.6,8052.7,5229.1,5215.7,3305.56,3305.56
03-03-2021,23,22:30 - 22:45,7407.5,8447.3,5249.3,5235.9,3294.94,3294.94
03-03-2021,23,22:45 - 23:00,7602.9,8615.9,5596.9,5583.5,3294.93,3294.93
03-03-2021,24,23:00 - 23:15,7925.2,10309.8,5972.9,5959.5,3294.21,3294.21
03-03-2021,24,23:15 - 23:30,8600.7,10741.9,6646.4,6633,3294.76,3294.76
03-03-2021,24,23:30 - 23:45,8862.1,11067.7,6757.8,6744.4,3294.4,3294.4
03-03-2021,24,23:45 - 24:00,8889.8,11352.1,6785.5,6772.1,3294.08,3294.08
