date,hour,time,purchase bid,sell bid,mcv,fsv,mcp,Weighted MCP (Rs/MWh)
02-06-2021,23,22:15 - 22:30,9968.7,7432.9,7375.4,7375.4,6500.48,6500.48
02-06-2021,23,22:30 - 22:45,9946,7292.9,7285.4,7285.4,6999.96,6999.96
02-06-2021,23,22:45 - 23:00,9546.3,7263.9,7206.4,7206.4,6627.8,6627.8
02-06-2021,24,23:00 - 23:15,9180.2,7315.5,7071.4,7071.4,4989.71,4989.71
02-06-2021,24,23:15 - 23:30,8981.4,7279.5,6864.3,6864.3,4576.86,4576.86
02-06-2021,24,23:30 - 23:45,9290.2,7258.6,7116.1,7116.1,5666.02,5666.02
02-06-2021,24,23:45 - 24:00,9093.5,7306.7,6974.1,6974.1,4625.53,4625.53
03-06-2021,1,00:00 - 00:15,8582.3,7430.3,6328.9,6328.9,4000.12,4000.12
03-06-2021,1,00:15 - 00:30,8557.8,7479.3,6327.9,6327.9,4000.12,4000.12
03-06-2021,1,00:30 - 00:45,8351.2,7513.5,6312.1,6312.1,4000.03,4000.03
03-06-2021,1,00:45 - 01:00,8171.6,7601.5,6152.6,6152.6,3999.37,3999.37
03-06-2021,2,01:00 - 01:15,7850.3,7779.6,5882.2,5882.2,3897.23,3897.23
03-06-2021,2,01:15 - 01:30,7526.4,7877.2,5651,5651,3159.14,3159.14
03-06-2021,2,01:30 - 01:45,7367.9,7902.5,5513.7,5513.7,3049.07,3049.07
03-06-2021,2,01:45 - 02:00,7268.5,7971.2,5416,5416,3029.62,3029.62
03-06-2021,3,02:00 - 02:15,7121.6,8272.5,5449.54,5449.54,3000.33,3000.33
03-06-2021,3,02:15 - 02:30,7135.1,8374.2,5451.55,5451.55,3000.43,3000.43
03-06-2021,3,02:30 - 02:45,7071.1,8574.7,5439.36,5439.36,3000.86,3000.86
03-06-2021,3,02:45 - 03:00,7072.6,8761,5538.5,5538.5,2992.26,2992.26
03-06-2021,4,03:00 - 03:15,6565.9,9079.1,5397.3,5397.3,2889.95,2889.95
03-06-2021,4,03:15 - 03:30,6742,9244.5,5438.4,5438.4,2950.35,2950.35
03-06-2021,4,03:30 - 03:45,6890,9448.4,5565.8,5565.8,2950.45,2950.45
03-06-2021,4,03:45 - 04:00,7103.7,9581.8,5669.5,5669.5,2959.19,2959.19
03-06-2021,5,04:00 - 04:15,7351.6,9684.7,5792.05,5792.05,2959.23,2959.23
03-06-2021,5,04:15 - 04:30,7669.5,9732.3,6113.95,6113.95,2992.82,2992.82
03-06-2021,5,04:30 - 04:45,7059.4,9429.2,5527.7,5527.7,2959.19,2959.19
03-06-2021,5,04:45 - 05:00,7394.9,9723.2,5861.1,5861.1,2959.35,2959.35
03-06-2021,6,05:00 - 05:15,8069.7,10456.2,6542.4,6542.4,2976.1,2976.1
03-06-2021,6,05:15 - 05:30,8976.2,10719.3,7322.37,7322.37,3210.97,3210.97
03-06-2021,6,05:30 - 05:45,9434.7,12081.9,7914,7914,2989.82,2989.82
03-06-2021,6,05:45 - 06:00,9551.3,12859.2,8231.6,8231.6,2925.54,2925.54
03-06-2021,7,06:00 - 06:15,9551.7,13186.5,8771.3,8771.3,2889.73,2889.73
03-06-2021,7,06:15 - 06:30,10099.8,13871.2,9319.4,9319.4,2879.85,2879.85
03-06-2021,7,06:30 - 06:45,10459.4,14332,9632.6,9632.6,2925.25,2925.25
03-06-2021,7,06:45 - 07:00,10436.3,14919.9,9657.9,9657.9,2818.16,2818.16
03-06-2021,8,07:00 - 07:15,10478.5,14881,9822.6,9822.6,2765.03,2765.03
03-06-2021,8,07:15 - 07:30,10301.9,15491.7,9664,9664,2739.18,2739.18
03-06-2021,8,07:30 - 07:45,9894.5,15571.6,9234.98,9234.98,2733.44,2733.44
03-06-2021,8,07:45 - 08:00,9218.2,15138.9,8490.49,8490.49,2609.5,2609.5
03-06-2021,9,08:00 - 08:15,8351.2,15260.8,7612.1,7612.1,2500.39,2500.39
03-06-2021,9,08:15 - 08:30,8416.9,15073.7,7514.7,7514.7,2489.26,2489.26
03-06-2021,9,08:30 - 08:45,8118.1,14684.8,7261.13,7261.13,2558.08,2558.08
03-06-2021,9,08:45 - 09:00,7701.2,14215.4,6995.3,6995.3,2733.08,2733.08
03-06-2021,10,09:00 - 09:15,7248.4,13903.3,6443.4,6443.4,2722.17,2722.17
03-06-2021,10,09:15 - 09:30,7210.7,13516.1,6409.72,6409.72,2700.14,2700.14
03-06-2021,10,09:30 - 09:45,6969.4,13042.6,6166.9,6166.9,2689.41,2689.41
03-06-2021,10,09:45 - 10:00,6580.3,12475.1,5779.7,5779.7,2609.34,2609.34
03-06-2021,11,10:00 - 10:15,6486.5,12559.3,5666.59,5666.59,2500.56,2500.56
03-06-2021,11,10:15 - 10:30,6430.1,11889.9,5643.19,5643.19,2500.2,2500.2
03-06-2021,11,10:30 - 10:45,6603.1,11820.4,5721.7,5721.7,2609.74,2609.74
03-06-2021,11,10:45 - 11:00,6729.2,11683.4,5827.1,5827.1,2705.5,2705.5
03-06-2021,12,11:00 - 11:15,6558.6,11320.5,5574.7,5574.7,2609.07,2609.07
03-06-2021,12,11:15 - 11:30,6830.6,11071.2,5826,5826,2722.62,2722.62
03-06-2021,12,11:30 - 11:45,7086.4,11270.5,6058.6,6058.6,2739.8,2739.8
03-06-2021,12,11:45 - 12:00,7081.6,11183.2,6035.8,6035.8,2765.17,2765.17
03-06-2021,13,12:00 - 12:15,6962.7,11493,5952.5,5952.5,2720.16,2720.16
03-06-2021,13,12:15 - 12:30,7087,11335,6060.2,6060.2,2739.69,2739.69
03-06-2021,13,12:30 - 12:45,7051.8,11238.5,6008.4,6008.4,2765.34,2765.34
03-06-2021,13,12:45 - 13:00,7022.9,11245.2,6002.3,6002.3,2739.92,2739.92
03-06-2021,14,13:00 - 13:15,6716.1,11232.9,5843.3,5843.3,2685.32,2685.32
03-06-2021,14,13:15 - 13:30,6819.4,11069.7,5928.5,5928.5,2722.39,2722.39
03-06-2021,14,13:30 - 13:45,7300.3,11485.3,6345.36,6345.36,2807.29,2807.29
03-06-2021,14,13:45 - 14:00,7713.9,11471,6655.4,6655.4,2818.83,2818.83
03-06-2021,15,14:00 - 14:15,8183.8,10801.3,6931.9,6931.9,3029.94,3029.94
03-06-2021,15,14:15 - 14:30,8697.8,10688.3,7238.2,7238.2,3234.22,3234.22
03-06-2021,15,14:30 - 14:45,8853.3,10925.8,7398.9,7398.9,3234.6,3234.6
03-06-2021,15,14:45 - 15:00,9323.7,11312,7869,7869,3234.51,3234.51
03-06-2021,16,15:00 - 15:15,9508.6,11336.9,8032.3,8032.3,3234.78,3234.78
03-06-2021,16,15:15 - 15:30,9652.9,11946.2,8175.2,8175.2,3234.27,3234.27
03-06-2021,16,15:30 - 15:45,9867.6,12470.2,8390,8390,3213.53,3213.53
03-06-2021,16,15:45 - 16:00,9884.4,13115.8,8487.84,8487.84,3050.96,3050.96
03-06-2021,17,16:00 - 16:15,9531.2,13510.1,8432.71,8432.71,2900.52,2900.52
03-06-2021,17,16:15 - 16:30,9271.2,14223.1,8441.5,8441.5,2765.28,2765.28
03-06-2021,17,16:30 - 16:45,9140.2,15047.5,8328.4,8328.4,2739.21,2739.21
03-06-2021,17,16:45 - 17:00,8966.6,14589.3,8254.8,8254.8,2739.77,2739.77
03-06-2021,18,17:00 - 17:15,8121.7,14513.7,7349.7,7349.7,2722.85,2722.85
03-06-2021,18,17:15 - 17:30,7998.9,14034.5,7226.9,7226.9,2722.56,2722.56
03-06-2021,18,17:30 - 17:45,7508.3,13641.5,6754,6754,2679.55,2679.55
03-06-2021,18,17:45 - 18:00,6876.6,13180.8,6227.3,6227.3,2639.06,2639.06
03-06-2021,19,18:00 - 18:15,5704.2,12698.4,5193.4,5193.4,2499.78,2499.78
03-06-2021,19,18:15 - 18:30,5412.9,11966.5,4927.1,4927.1,2368.35,2368.35
03-06-2021,19,18:30 - 18:45,5790.7,10869.7,5304.9,5304.9,2378.79,2378.79
03-06-2021,19,18:45 - 19:00,6087.9,9984.5,5602.1,5602.1,2378.02,2378.02
03-06-2021,20,19:00 - 19:15,7013.1,8078.1,5991,5991,3159,3159
03-06-2021,20,19:15 - 19:30,7321.7,8034,6299.6,6299.6,3159.86,3159.86
03-06-2021,20,19:30 - 19:45,7661.5,8036.7,6583.7,6583.7,3489.19,3489.19
03-06-2021,20,19:45 - 20:00,8006.2,7915.7,6758.1,6758.1,3905.31,3905.31
03-06-2021,21,20:00 - 20:15,7990.8,7603.9,6751,6751,4097.39,4097.39
03-06-2021,21,20:15 - 20:30,7911.4,7453.9,6623,6623,4400.01,4400.01
03-06-2021,21,20:30 - 20:45,7912.9,7381.6,6503.7,6503.7,4400.09,4400.09
03-06-2021,21,20:45 - 21:00,7901.8,7285.5,6607.6,6607.6,4500,4500
03-06-2021,22,21:00 - 21:15,8397.9,7175.5,6789.7,6789.7,4800.11,4800.11
03-06-2021,22,21:15 - 21:30,8470.4,6674.2,6616.2,6616.2,5300.34,5300.34
03-06-2021,22,21:30 - 21:45,8984.9,6609.1,6562.1,6562.1,5600.56,5600.56
03-06-2021,22,21:45 - 22:00,9048.4,6594.6,6547.6,6547.6,5600.61,5600.61
03-06-2021,23,22:00 - 22:15,9171.8,6693.1,6632.5,6632.5,6000.34,6000.34
03-06-2021,23,22:15 - 22:30,9683.6,6561.3,6500.7,6500.7,6000.85,6000.85
03-06-2021,23,22:30 - 22:45,9754.6,6499.9,6439.3,6439.3,6138.05,6138.05
03-06-2021,23,22:45 - 23:00,9651.5,6482.8,6422.2,6422.2,6214,6214
03-06-2021,24,23:00 - 23:15,9379.4,6580.6,6510,6510,6212,6212
03-06-2021,24,23:15 - 23:30,9409.6,7004.6,6923.99,6923.99,5200.71,5200.71
03-06-2021,24,23:30 - 23:45,9410.2,6939.3,6868.7,6868.7,6000.51,6000.51
03-06-2021,24,23:45 - 24:00,8893.5,6889.6,6814,6814,5300.12,5300.12
