date,hour,time,purchase bid,sell bid,mcv,fsv,mcp,Weighted MCP (Rs/MWh)
01-04-2021,16,15:30 - 15:45,11533.5,13517.1,10019.11,10019.11,3299.04,3299.04
01-04-2021,16,15:45 - 16:00,11593.6,13273.3,10112.4,10112.4,3363.25,3363.25
01-04-2021,17,16:00 - 16:15,11854.9,12327.8,10104.4,10104.4,3469.11,3469.11
01-04-2021,17,16:15 - 16:30,11979.9,11384.4,9779.9,9779.9,3868.6,3868.6
01-04-2021,17,16:30 - 16:45,12206.3,11057.8,9862.69,9862.69,4279.67,4279.67
01-04-2021,17,16:45 - 17:00,12196.4,10802.7,9843.8,9843.8,4500.55,4500.55
01-04-2021,18,17:00 - 17:15,11880.8,11373.2,9852.48,9852.48,3999.64,3999.64
01-04-2021,18,17:15 - 17:30,11136,10706.3,9355.3,9355.3,4279.55,4279.55
01-04-2021,18,17:30 - 17:45,10849.3,9791.6,8731.8,8731.8,4700.82,4700.82
01-04-2021,18,17:45 - 18:00,10104.9,8952.7,8059.96,8059.96,4999.27,4999.27
01-04-2021,19,18:00 - 18:15,8362.1,8708.5,7271,7271,4279.17,4279.17
01-04-2021,19,18:15 - 18:30,8035.8,8601.7,7085.3,7085.3,3999.82,3999.82
01-04-2021,19,18:30 - 18:45,8576,8428.7,7321.8,7321.8,4589.67,4589.67
01-04-2021,19,18:45 - 19:00,8758.3,8990.4,7567.2,7567.2,4279.01,4279.01
01-04-2021,20,19:00 - 19:15,9198.2,8509.9,7588,7588,4610.44,4610.44
01-04-2021,20,19:15 - 19:30,9599.7,8117,7518.1,7518.1,5170.01,5170.01
01-04-2021,20,19:30 - 19:45,9472.8,8288,7512.68,7512.68,4999.45,4999.45
01-04-2021,20,19:45 - 20:00,9326.9,8634.2,7707.3,7707.3,4504.1,4504.1
01-04-2021,21,20:00 - 20:15,8869.4,8886.1,7701.55,7701.55,4279.49,4279.49
01-04-2021,21,20:15 - 20:30,8681.2,9113.6,7685.7,7685.7,3999.2,3999.2
01-04-2021,21,20:30 - 20:45,8468.7,9278.4,7547.4,7547.4,3929.34,3929.34
01-04-2021,21,20:45 - 21:00,8389.2,9316.4,7468.1,7468.1,3929,3929
01-04-2021,22,21:00 - 21:15,8532.4,9210.6,7315.87,7315.87,3899.72,3899.72
01-04-2021,22,21:15 - 21:30,8857.7,9218.1,7647.53,7647.53,3929.89,3929.89
01-04-2021,22,21:30 - 21:45,8779.5,9369.2,7569.69,7569.69,3929.23,3929.23
01-04-2021,22,21:45 - 22:00,9151.4,9456.3,7941.41,7941.41,3929.96,3929.96
01-04-2021,23,22:00 - 22:15,9256.2,9078.9,7449.04,7449.04,3929.46,3929.46
01-04-2021,23,22:15 - 22:30,9341.1,8719.5,7454.5,7454.5,4279.03,4279.03
01-04-2021,23,22:30 - 22:45,9398.1,8669.5,7370.76,7370.75,3999.77,3999.77
01-04-2021,23,22:45 - 23:00,9448.4,8773.9,7411.9,7411.9,4000.23,4000.23
01-04-2021,24,23:00 - 23:15,9710.5,9088.4,7664.41,7664.41,3999.16,3999.16
01-04-2021,24,23:15 - 23:30,9764.8,9158.8,7767.6,7767.6,3999.61,3999.61
01-04-2021,24,23:30 - 23:45,9640.9,9413.1,7621.11,7621.11,3929.55,3929.55
01-04-2021,24,23:45 - 24:00,9416.5,9557.3,7493.8,7493.8,3800.18,3800.18
02-04-2021,1,00:00 - 00:15,12489.9,10279.4,9456.4,9456.4,4380.41,4380.41
02-04-2021,1,00:15 - 00:30,12443.9,10850.1,9576.3,9513.1,3999.78,3999.78
02-04-2021,1,00:30 - 00:45,12439,11331.7,9665.7,9635.9,3799.6,3799.6
02-04-2021,1,00:45 - 01:00,12347.4,11448.4,9659.9,9649.9,3652.03,3652.03
02-04-2021,2,01:00 - 01:15,12391.5,11381.7,9550.5,9550.5,3603.99,3603.99
02-04-2021,2,01:15 - 01:30,12175.8,11249.9,9376.2,9366.2,3600.65,3600.65
02-04-2021,2,01:30 - 01:45,11815,11247.3,9182.1,9120.1,3469.48,3469.48
02-04-2021,2,01:45 - 02:00,11574.3,11359.3,9108.7,9108.7,3450.83,3450.83
02-04-2021,3,02:00 - 02:15,10896.3,11483.6,8795,8761.3,3418.37,3418.37
02-04-2021,3,02:15 - 02:30,10923.3,11492.6,8717.3,8656.1,3469.24,3469.24
02-04-2021,3,02:30 - 02:45,10600.2,11561.5,8549.2,8520.8,3418.29,3418.29
02-04-2021,3,02:45 - 03:00,10418.7,11673.3,8350.9,8289.7,3398.4,3398.4
02-04-2021,4,03:00 - 03:15,10275.1,11865.4,8263.9,8204.7,3363.05,3363.05
02-04-2021,4,03:15 - 03:30,10203.5,11974.4,8229.1,8165.9,3299.85,3299.85
02-04-2021,4,03:30 - 03:45,9831.6,11942.3,8157.6,8094.4,3299.81,3299.81
02-04-2021,4,03:45 - 04:00,9717.7,11926.3,8043.4,7980.2,3299.58,3299.58
02-04-2021,5,04:00 - 04:15,9768.1,11853.2,8092.3,8029.1,3299.76,3299.76
02-04-2021,5,04:15 - 04:30,10133.7,11633.8,8371.7,8308.5,3398.34,3398.34
02-04-2021,5,04:30 - 04:45,10162.4,11520.2,8353.9,8290.7,3398.51,3398.51
02-04-2021,5,04:45 - 05:00,10399,11538.6,8339.3,8276.1,3363.98,3363.98
02-04-2021,6,05:00 - 05:15,10750.4,12126.5,8675.2,8586.6,3363.04,3363.04
02-04-2021,6,05:15 - 05:30,11391.3,12296.6,9268.9,9180.22,3418.54,3418.54
02-04-2021,6,05:30 - 05:45,11991.4,12458.8,9490.3,9390.3,3450.68,3450.68
02-04-2021,6,05:45 - 06:00,12656.2,12658.8,10000.3,9900.3,3584.38,3584.38
02-04-2021,7,06:00 - 06:15,12342.3,12635.9,10343.6,10243.6,3600.34,3600.34
02-04-2021,7,06:15 - 06:30,12449.8,12502,10288.5,10267,3719.43,3719.43
02-04-2021,7,06:30 - 06:45,12752.9,13358.8,10821.9,10708.5,3469.03,3469.03
02-04-2021,7,06:45 - 07:00,12930.4,13408.2,11049.4,10349.36,3469.62,3469.62
02-04-2021,8,07:00 - 07:15,13055.9,13272.5,11084.1,10390.3,3500.4,3500.4
02-04-2021,8,07:15 - 07:30,12843.4,12991.5,10813.1,10660.3,3666.06,3666.06
02-04-2021,8,07:30 - 07:45,12360.9,12715.5,10577.1,10427.6,3500.48,3500.48
02-04-2021,8,07:45 - 08:00,11809.5,13045.5,10085.2,9950.3,3350.85,3350.85
02-04-2021,9,08:00 - 08:15,10694.1,12858.5,9246,9130.8,3279.09,3279.09
02-04-2021,9,08:15 - 08:30,10250.2,12556.8,9087.3,8968.9,3290.82,3290.82
02-04-2021,9,08:30 - 08:45,9763,11712.5,8646.9,8531.7,3299.98,3299.98
02-04-2021,9,08:45 - 09:00,9299.8,11304,8149.5,8068.5,3333.39,3333.39
02-04-2021,10,09:00 - 09:15,8972.7,11574.5,7736.7,7693.75,3350.72,3350.72
02-04-2021,10,09:15 - 09:30,8908.7,11828.8,7775.3,7716,3333.71,3333.71
02-04-2021,10,09:30 - 09:45,8916.2,11738.6,7785.97,7766.1,3336.1,3336.1
02-04-2021,10,09:45 - 10:00,8680,11521.6,7704.7,7585.4,3299.42,3299.42
02-04-2021,11,10:00 - 10:15,9164.6,11701.1,7780.2,7730.6,3333.13,3333.13
02-04-2021,11,10:15 - 10:30,9174.9,11795.6,7846.4,7741.1,3279.96,3279.96
02-04-2021,11,10:30 - 10:45,9300.2,12038.4,7971.7,7866.4,3279.56,3279.56
02-04-2021,11,10:45 - 11:00,9431.3,12163.5,8102.9,7997.6,3279.58,3279.58
02-04-2021,12,11:00 - 11:15,9529.8,12382.7,8236.6,8137.8,3279.26,3279.26
02-04-2021,12,11:15 - 11:30,9633.8,12522,8108.1,8108.1,3333.4,3333.4
02-04-2021,12,11:30 - 11:45,9687.1,12780.9,8294.1,8188.8,3279.77,3279.77
02-04-2021,12,11:45 - 12:00,9636.6,13829.3,8276,8194.73,3179.76,3179.76
02-04-2021,13,12:00 - 12:15,9647,13935,8460.8,8352.4,3131.46,3131.46
02-04-2021,13,12:15 - 12:30,9501.7,14561.1,8265.44,8163.18,3065.46,3065.46
02-04-2021,13,12:30 - 12:45,8851.4,15034.5,7743.9,7579.53,3043.26,3043.26
02-04-2021,13,12:45 - 13:00,8946.1,15693.5,7907.41,7699.02,2979.97,2979.97
02-04-2021,14,13:00 - 13:15,8601.9,16499.8,7666.5,7267.5,2969.32,2969.32
02-04-2021,14,13:15 - 13:30,8767.1,17215.8,7918.96,7498.9,2890.61,2890.61
02-04-2021,14,13:30 - 13:45,8752.7,17634,7907.9,7472.9,2889.68,2889.68
02-04-2021,14,13:45 - 14:00,8744.7,17603.2,7899.9,6980.5,2889.18,2889.18
02-04-2021,15,14:00 - 14:15,9685,17405.3,8763.5,7669.5,2969.08,2969.08
02-04-2021,15,14:15 - 14:30,10244.8,17587.6,9323.3,8029.1,2969.74,2969.74
02-04-2021,15,14:30 - 14:45,11258.3,17145.8,10309.6,8627.2,3000.46,3000.46
02-04-2021,15,14:45 - 15:00,11686.2,16922.7,10590.5,9073,3050.27,3050.27
02-04-2021,16,15:00 - 15:15,11835.6,16964.1,10916.3,9506.6,3059.61,3059.61
02-04-2021,16,15:15 - 15:30,12044.3,16702.6,11123.2,9514.8,3059.88,3059.88
02-04-2021,16,15:30 - 15:45,12419.4,16149.5,11494,9551.4,3065.88,3065.88
02-04-2021,16,15:45 - 16:00,12509.5,15849.5,11469.2,9441.8,3150.76,3150.76
02-04-2021,17,16:00 - 16:15,12154.1,15370.4,11172.1,9125.7,3131.83,3131.83
02-04-2021,17,16:15 - 16:30,12016.7,14665.9,10829.7,8931.1,3239.54,3239.54
02-04-2021,17,16:30 - 16:45,11752.2,13846.4,10556.9,8716.6,3299.08,3299.08
02-04-2021,17,16:45 - 17:00,11247.3,13011.4,10052,8411.7,3299.66,3299.66
02-04-2021,18,17:00 - 17:15,10657.5,12802,9456.6,8212.1,3299.06,3299.06
02-04-2021,18,17:15 - 17:30,10343.6,12626.2,9142.7,8278.36,3279.65,3279.65
02-04-2021,18,17:30 - 17:45,9690.3,11838.9,8742,8002.7,3279.9,3279.9
02-04-2021,18,17:45 - 18:00,9279.6,12042,8421.1,8094.6,3112,3112
02-04-2021,19,18:00 - 18:15,8468.7,11559.2,7966.8,7876.8,3059.8,3059.8
02-04-2021,19,18:15 - 18:30,8640.5,10476.3,8085.8,7995.8,3398.33,3398.33
02-04-2021,19,18:30 - 18:45,9528.6,10329.9,8704.2,8618.8,3920.19,3920.19
02-04-2021,19,18:45 - 19:00,9635.3,9985.1,8610.4,8525,4200.63,4200.63
02-04-2021,20,19:00 - 19:15,9473.7,9899.4,8482.3,8395.1,3979.94,3979.94
02-04-2021,20,19:15 - 19:30,10052.3,9736.5,8804.8,8717.6,4331.94,4331.94
02-04-2021,20,19:30 - 19:45,10366,9674.5,8911.1,8911.1,4728.92,4728.92
02-04-2021,20,19:45 - 20:00,10515.9,9567.8,8804.4,8804.4,4777.39,4777.39
02-04-2021,21,20:00 - 20:15,10279.9,10301.7,9187,9173.6,4274.82,4274.82
02-04-2021,21,20:15 - 20:30,9984.3,10498.1,9069.9,9056.5,3976,3976
02-04-2021,21,20:30 - 20:45,10149,10610.1,9237.74,9181.3,3979.72,3979.72
02-04-2021,21,20:45 - 21:00,10397.9,10351.3,9239.4,9175.93,4150.63,4150.63
02-04-2021,22,21:00 - 21:15,10976.1,10164.2,8970,8970,4113.6,4113.6
02-04-2021,22,21:15 - 21:30,11266.3,10016.4,9078.3,8995.27,4331.6,4331.6
02-04-2021,22,21:30 - 21:45,11730.8,9900.8,9165.1,9160.1,4620.35,4620.35
02-04-2021,22,21:45 - 22:00,11264.1,10086.9,8985.87,8972.7,4331.05,4331.05
02-04-2021,23,22:00 - 22:15,11028.3,10063.6,8562.2,8572.2,3829.86,3829.86
02-04-2021,23,22:15 - 22:30,10868.4,10148.2,8278.62,8288.59,3719.68,3719.68
02-04-2021,23,22:30 - 22:45,10888.5,10164.1,8250.5,8250.5,3500.74,3500.74
02-04-2021,23,22:45 - 23:00,10680.6,9956.6,8033,8033,3500.89,3500.89
02-04-2021,24,23:00 - 23:15,11285.8,9438.2,8236.3,8236.3,4287.6,4287.6
02-04-2021,24,23:15 - 23:30,10972.2,9331.5,7987.7,7992.2,3979.87,3979.87
02-04-2021,24,23:30 - 23:45,11017.5,9492.7,8003.9,8097.4,3900.36,3900.36
02-04-2021,24,23:45 - 24:00,10874.5,9589.9,7939.1,8043.6,3829.63,3829.63
03-04-2021,1,00:00 - 00:15,12660.4,9488.6,9116.3,9102.4,4999.8,4999.8
03-04-2021,1,00:15 - 00:30,12812.8,9972.3,9336,9336,4580.95,4580.95
03-04-2021,1,00:30 - 00:45,12470.5,10141,9460.9,9447,4506.91,4506.91
03-04-2021,1,00:45 - 01:00,12335.9,9958.8,9187.6,9173.7,4506.61,4506.61
03-04-2021,2,01:00 - 01:15,12238.3,9851.8,8731.8,8731.8,4110.63,4110.63
03-04-2021,2,01:15 - 01:30,11984.6,9896.1,8748.3,8748.3,4110.49,4110.49
03-04-2021,2,01:30 - 01:45,11644.2,9945.7,8735.9,8735.9,4000.85,4000.85
03-04-2021,2,01:45 - 02:00,11390.3,10133,8641,8641,3760.08,3760.08
03-04-2021,3,02:00 - 02:15,11110.7,10240.4,8590.5,8576.6,3719.7,3719.7
03-04-2021,3,02:15 - 02:30,10995.3,10217.7,8384.6,8370.7,3799.51,3799.51
03-04-2021,3,02:30 - 02:45,10571.7,10316.7,8265.3,8265.3,3600.7,3600.7
03-04-2021,3,02:45 - 03:00,10526.4,10422.7,8228.6,8225.2,3600.37,3600.37
03-04-2021,4,03:00 - 03:15,10393,11065.4,8507,8493.1,3469.38,3469.38
03-04-2021,4,03:15 - 03:30,10312.4,11178.4,8440.22,8427.33,3402.36,3402.36
03-04-2021,4,03:30 - 03:45,10160.4,11261.4,8307,8293.1,3387.93,3387.93
03-04-2021,4,03:45 - 04:00,10103.5,11257.4,8249.9,8236,3379.72,3379.72
03-04-2021,5,04:00 - 04:15,9988.3,11314.4,8220.5,8206.6,3398.19,3398.19
03-04-2021,5,04:15 - 04:30,10142.8,11065.4,8341.9,8328,3469.5,3469.5
03-04-2021,5,04:30 - 04:45,10025.8,10924.9,8126.1,8112.2,3469.24,3469.24
03-04-2021,5,04:45 - 05:00,10308.2,10943.9,8307.2,8293.3,3469.45,3469.45
03-04-2021,6,05:00 - 05:15,10568,11908.9,8758.7,8643,3398.45,3398.45
03-04-2021,6,05:15 - 05:30,11530.4,12074.2,9410.5,9294.8,3469.2,3469.2
03-04-2021,6,05:30 - 05:45,12180.1,12287.1,9865.3,9623.1,3497.85,3497.85
03-04-2021,6,05:45 - 06:00,12374.5,12364.5,10026.4,9785,3500.48,3500.48
03-04-2021,7,06:00 - 06:15,12226.8,12312.4,10239.9,9627.3,3559.42,3559.42
03-04-2021,7,06:15 - 06:30,12973.5,12346.8,10732.3,10285.4,3970.13,3970.13
03-04-2021,7,06:30 - 06:45,13216.9,12163.3,10648.8,10183.56,3970.54,3970.54
03-04-2021,7,06:45 - 07:00,13627.8,12168.3,10692.4,10551.26,3999.48,3999.48
03-04-2021,8,07:00 - 07:15,13423.8,12196.9,10653.7,10581.86,3959.72,3959.72
03-04-2021,8,07:15 - 07:30,13095.6,12371.3,10785.1,10399.2,3920.25,3920.25
03-04-2021,8,07:30 - 07:45,12680.5,12544.2,10751.2,10509.8,3518.65,3518.65
03-04-2021,8,07:45 - 08:00,11993.4,12348.8,10169.7,9980.4,3450.65,3450.65
03-04-2021,9,08:00 - 08:15,10610.9,11850.2,9021.1,8938.9,3280,3280
03-04-2021,9,08:15 - 08:30,10757.9,11419.3,9145.9,9081.7,3398.26,3398.26
03-04-2021,9,08:30 - 08:45,10559.3,10576.3,8806.3,8662.2,3500.22,3500.22
03-04-2021,9,08:45 - 09:00,10489.8,10515,8745,8695,3500.23,3500.23
03-04-2021,10,09:00 - 09:15,9895.4,10769.6,8256.1,8197.5,3469.38,3469.38
03-04-2021,10,09:15 - 09:30,9989.7,10475.1,8168.1,8109.5,3605.9,3605.9
03-04-2021,10,09:30 - 09:45,10020.9,10306.8,8295.7,8237.1,3627.83,3627.83
03-04-2021,10,09:45 - 10:00,9895.8,10254.7,8219.9,8161.3,3518.48,3518.48
03-04-2021,11,10:00 - 10:15,10889.7,10815.2,8894,8844.6,3559.94,3559.94
03-04-2021,11,10:15 - 10:30,10948,10992.3,8859.66,8841.36,3549.22,3549.22
03-04-2021,11,10:30 - 10:45,10953.4,11213.4,8944,8944,3500.28,3500.28
03-04-2021,11,10:45 - 11:00,10974.2,11530,8993.3,8974.8,3469.58,3469.58
03-04-2021,12,11:00 - 11:15,10905.4,11582.9,8999.7,8981.2,3469.53,3469.53
03-04-2021,12,11:15 - 11:30,10868.3,11756.9,8972.2,8972.2,3450.91,3450.91
03-04-2021,12,11:30 - 11:45,10735.2,12296.2,8931.6,8913.1,3469.27,3469.27
03-04-2021,12,11:45 - 12:00,10609.8,12816,9127.6,9109.2,3387.28,3387.28
03-04-2021,13,12:00 - 12:15,10506.7,13074.2,9141.4,9122.9,3398.51,3398.51
03-04-2021,13,12:15 - 12:30,10334.2,13409.3,9074.3,9055.8,3356.95,3356.95
03-04-2021,13,12:30 - 12:45,9837.8,13806.5,8695.6,8677.1,3279,3279
03-04-2021,13,12:45 - 13:00,9496.6,14216.7,8547.8,8529.3,3131.59,3131.59
03-04-2021,14,13:00 - 13:15,9727.9,14691.7,8662.6,8662.6,3100.61,3100.61
03-04-2021,14,13:15 - 13:30,9881.1,15213.8,8893,8874.5,3065.14,3065.14
03-04-2021,14,13:30 - 13:45,9832.6,15800.7,8858.6,8840.1,3059.22,3059.22
03-04-2021,14,13:45 - 14:00,9917.1,15908.2,8944.4,8925.9,3059.2,3059.2
03-04-2021,15,14:00 - 14:15,10315.1,15692.6,9440.1,9421.6,3059.95,3059.95
03-04-2021,15,14:15 - 14:30,10349,16087.2,9473.8,9455.3,3059.63,3059.63
03-04-2021,15,14:30 - 14:45,10458.1,15835.6,9485.6,9467.1,3059.38,3059.38
03-04-2021,15,14:45 - 15:00,10837.9,15722.5,9865,9846.5,3059.74,3059.74
03-04-2021,16,15:00 - 15:15,11448.4,15493.3,10370.8,10349.2,3065.86,3065.86
03-04-2021,16,15:15 - 15:30,11754.3,15238.3,10597.5,10650.6,3100.6,3100.6
03-04-2021,16,15:30 - 15:45,12310.9,15093.3,11090.8,11083.4,3150.86,3150.86
03-04-2021,16,15:45 - 16:00,12289.2,14879.6,10991.4,11002.1,3239.03,3239.03
03-04-2021,17,16:00 - 16:15,12288.7,14394.5,10956.9,10792.8,3279.23,3279.23
03-04-2021,17,16:15 - 16:30,12472.1,13734.3,11040.1,10441.6,3300,3300
03-04-2021,17,16:30 - 16:45,12428.7,13026.2,10856.5,10370.4,3469.21,3469.21
03-04-2021,17,16:45 - 17:00,12290.4,12669,10736.9,10338.8,3500.96,3500.96
03-04-2021,18,17:00 - 17:15,11782,12099.7,10365.3,10343.7,3719.56,3719.56
03-04-2021,18,17:15 - 17:30,11983.2,11624.5,10251.5,10251.5,4001.64,4001.64
03-04-2021,18,17:30 - 17:45,11886.1,10877.9,9629.8,9629.8,4300.93,4300.93
03-04-2021,18,17:45 - 18:00,11906.6,10794,9645.2,9623.6,4340.91,4340.91
03-04-2021,19,18:00 - 18:15,10435.2,10215.1,9190.7,9177.9,4506.52,4506.52
03-04-2021,19,18:15 - 18:30,10011.5,9339.9,8458.3,8445.5,4989.27,4989.27
03-04-2021,19,18:30 - 18:45,10174.9,9875.1,8644.7,8644.7,4200.34,4200.34
03-04-2021,19,18:45 - 19:00,10013.2,10021.2,8663.4,8663.4,4008.28,4008.28
03-04-2021,20,19:00 - 19:15,9864.3,9953.8,8712.9,8701.1,4000.04,4000.04
03-04-2021,20,19:15 - 19:30,10395.8,9735.7,8955.1,8942.3,4506.81,4506.81
03-04-2021,20,19:30 - 19:45,10639.8,9820,9097.1,9097.1,4697.96,4697.96
03-04-2021,20,19:45 - 20:00,10435.4,9828.2,8942.5,8929.7,4506.42,4506.42
03-04-2021,21,20:00 - 20:15,9677.7,10381.8,8797,8784.2,3829.55,3829.55
03-04-2021,21,20:15 - 20:30,9544.2,10462.9,8690.9,8678.1,3719.45,3719.45
03-04-2021,21,20:30 - 20:45,9350.6,10387.4,8581,8571.7,3559.7,3559.7
03-04-2021,21,20:45 - 21:00,9658.4,10123.1,8717.3,8704.5,3959.38,3959.38
03-04-2021,22,21:00 - 21:15,10023.2,10031.3,8710.9,8710.9,3980.88,3980.88
03-04-2021,22,21:15 - 21:30,10300.3,10120,8907.72,8901.85,4099.52,4099.52
03-04-2021,22,21:30 - 21:45,10443.9,10189.2,9016.01,9010.13,4119.18,4119.18
03-04-2021,22,21:45 - 22:00,10143.9,9843.2,8741.8,8741.8,4200.39,4200.39
03-04-2021,23,22:00 - 22:15,9380.5,9609,7840,7832.9,3469.99,3469.99
03-04-2021,23,22:15 - 22:30,8761.8,9720.4,7250.2,7243.1,3379.11,3379.11
03-04-2021,23,22:30 - 22:45,8375.1,9669.8,6900.4,6893.3,3299.57,3299.57
03-04-2021,23,22:45 - 23:00,8322.8,9447.2,6817,6809.9,3338.82,3338.82
03-04-2021,24,23:00 - 23:15,9181,9107.8,7289.26,7286.13,3600.62,3600.62
03-04-2021,24,23:15 - 23:30,9276.1,8963.5,7307.3,7300.2,3829.55,3829.55
03-04-2021,24,23:30 - 23:45,9125.5,9027.8,7196.9,7196.9,3600.45,3600.45
03-04-2021,24,23:45 - 24:00,8986.3,9085.1,7196.7,7189.6,3469.88,3469.88
